Drug_ID,SMILES,Predicted_DTA_S1R,Predicted_DTA_DRD2,Predicted_DTA_BIP
DB00831,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,7.011462390422821,8.386759400367737,8.279475688934326
DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,5.791357934474945,5.46272486448288,4.724973440170288
DB00843,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,6.357975721359253,6.105135202407837,5.49606055021286
DB00844,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,6.855644166469574,6.6932045221328735,6.0982412695884705
DB00846,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,7.049972414970398,5.891689360141754,5.924999117851257
DB00848,C1CSC2=N[C@H](CN21)C3=CC=CC=C3,6.366207599639893,5.574343979358673,5.164062798023224
DB00851,CN(C)/N=N/C1=C(NC=N1)C(=O)N,5.658837080001831,5.473905086517334,4.8084118366241455
DB00852,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,6.458932042121887,5.4858702421188354,5.334264636039734
DB00860,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,6.586143374443054,5.962200284004211,5.49754399061203
DB00861,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,6.0237956047058105,5.676069140434265,4.683565855026245
DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,5.589510500431061,5.391843318939209,4.54295414686203
DB00864,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,7.295545160770416,6.661058306694031,6.906055569648743
DB00865,C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,6.572342872619629,5.765274286270142,5.884335517883301
DB00868,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,6.275861203670502,5.753046154975891,5.521179914474487
DB00869,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,6.040803670883179,5.7881075739860535,5.3802918791770935
DB00871,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,5.520802974700928,5.52824342250824,4.536045134067535
DB00876,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,6.282482087612152,6.25377482175827,5.378470599651337
DB00880,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,5.910897493362427,6.0443034172058105,5.481086075305939
DB00881,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O,7.557759523391724,5.617127060890198,6.1836689710617065
DB00882,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,6.6017826199531555,5.710083723068237,5.446755826473236
DB00883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],5.345834195613861,5.128119945526123,4.2343223094940186
DB00884,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,5.942904710769653,5.763016402721405,5.056594371795654
DB00887,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,5.895857632160187,5.954238653182983,5.360508680343628
DB00889,CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,6.123511612415314,5.860937774181366,5.227902710437775
DB00898,CCO,5.359885632991791,5.166729509830475,4.4658039808273315
DB00899,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC,6.2507346868515015,5.968396604061127,5.602219223976135
DB00903,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,6.570159554481506,5.437560558319092,4.936081886291504
DB00904,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,5.715466499328613,6.284042775630951,5.4610573053359985
DB00905,CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O,7.350659430027008,5.918316662311554,6.2524502873420715
DB00907,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC,6.49184387922287,5.6177167892456055,5.410309016704559
DB00908,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,6.790650546550751,5.86204731464386,5.832975506782532
DB00909,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,5.793063998222351,5.92793071269989,5.217752695083618
DB00912,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,6.676096260547638,6.330553591251373,5.889694333076477
DB00915,C1C2CC3CC1CC(C2)(C3)N,6.276854872703552,5.422750294208527,5.326586842536926
DB00917,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,6.979471147060394,6.160234987735748,5.838108003139496
DB00918,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,6.3536553382873535,6.479827582836151,5.922205865383148
DB00921,C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)(C(C)(C)C)O,6.3274664878845215,6.867441654205322,5.694163918495178
DB00924,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,6.230260074138641,5.325510382652283,5.172540903091431
DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,6.923185229301453,5.5655317306518555,5.746849358081818
DB00927,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,6.28606104850769,5.72808164358139,5.1931233406066895
DB00928,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,5.769161403179169,5.615939140319824,5.000537574291229
DB00929,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,6.38539445400238,7.089572191238403,6.316493093967438
DB00933,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,7.076980233192444,7.7648579478263855,7.633535921573639
DB00936,C1=CC=C(C(=C1)C(=O)O)O,6.060011148452759,5.219733476638794,4.826298236846924
DB00937,CCN(CC)C(C)C(=O)C1=CC=CC=C1,6.349986493587494,5.536386430263519,5.264646232128143
DB00938,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,6.759838700294495,5.872595012187958,5.607383191585541
DB00939,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,6.3235087394714355,5.681943953037262,5.554326415061951
DB00945,CC(=O)OC1=CC=CC=C1C(=O)O,5.856325626373291,5.248838663101196,4.765127897262573
DB00947,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,6.932124495506287,6.778118669986725,6.141317427158356
DB00952,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,5.90253746509552,5.983651757240295,5.012540638446808
DB00953,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,5.894523084163666,6.08442759513855,5.511875569820404
DB00956,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3C(=O)CC4,6.570714294910431,7.335873126983643,6.871294856071472
DB00957,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34,6.901466727256775,6.270462870597839,6.25615930557251
DB00959,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,6.552501797676086,6.2040300369262695,5.869205296039581
DB00960,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,6.707878947257996,5.7753220200538635,5.776535272598267
DB00963,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O,5.607024252414703,5.5881394147872925,4.637206256389618
DB00966,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,5.761100471019745,5.30267608165741,4.430737614631653
DB00968,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,5.567198038101196,5.636051535606384,4.541552543640137
DB00969,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,6.017201125621796,5.854916036128998,5.01758337020874
DB00975,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,5.764856398105621,6.2103630900383,5.760689198970795
DB00977,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,6.7641202211380005,6.106335699558258,5.749828040599823
DB00982,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,6.361145555973053,5.395585536956787,4.960040330886841
DB00983,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,7.313084185123444,6.096635341644287,5.996851325035095
DB00987,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,5.894043564796448,5.571123898029327,5.0342496037483215
DB00988,C1=CC(=C(C=C1CCN)O)O,5.685565292835236,5.394898414611816,4.535489618778229
DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,5.872186005115509,5.524238348007202,4.824464738368988
DB00990,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,6.288247525691986,5.705527484416962,5.033192992210388
DB00991,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,6.09055769443512,5.879001557826996,5.134004712104797
DB00993,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],6.232426583766937,5.501993477344513,5.333676636219025
DB00996,C1CCC(CC1)(CC(=O)O)CN,6.03900933265686,5.685332298278809,5.0835540890693665
DB00997,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,6.602099537849426,6.566097259521484,5.720672249794006
DB00998,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,5.93396258354187,6.090127348899841,5.421029686927795
DB00999,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,5.808949172496796,6.033936619758606,5.223587453365326
DB01001,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,5.675161123275757,5.863991975784302,4.742365896701813
DB01002,CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C,6.923417627811432,6.100065588951111,6.255675375461578
DB01003,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,6.829959869384766,5.805960834026337,5.6073495745658875
DB01005,C(=O)(N)NO,5.390466868877411,5.242351830005646,4.562101781368256
DB01006,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,6.233194947242737,5.696098446846008,5.644682049751282
DB01009,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,6.430708169937134,5.58760666847229,5.443478643894196
DB01014,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O,6.061678767204285,5.650494813919067,5.1031177043914795
DB01016,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,6.232538521289825,5.973622381687164,5.454184174537659
DB01017,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,7.113604426383972,6.922576129436493,6.6135382652282715
DB01018,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,5.667232036590576,5.890947937965393,5.284074783325195
DB01019,CC(C[N+](C)(C)C)OC(=O)N,5.46320378780365,5.233220756053925,4.495761334896088
DB01020,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O,5.4810720682144165,5.177533209323883,4.303635239601135
DB01023,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,7.166198194026947,5.979204833507538,5.625239431858063
DB01029,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,6.8093966245651245,6.6462767124176025,6.451632082462311
DB01030,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,6.618096828460693,6.367162704467773,5.379785418510437
DB01033,C1=NC2=C(N1)C(=S)N=CN2,5.7309534549713135,5.47332239151001,4.805094659328461
DB01035,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,5.288883447647095,5.851023077964783,4.854410529136658
DB01039,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,5.544696033000946,5.57842481136322,4.682414472103119
DB01041,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,6.6760223507881165,5.771274566650391,5.635585188865662
DB01043,CC12CC3CC(C1)(CC(C3)(C2)N)C,5.716485917568207,5.506895005702972,5.037722408771515
DB01045,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,6.361751973628998,6.713663339614868,5.7666327357292175
DB01050,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,6.08166366815567,5.461863279342651,5.174847185611725
DB01063,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,7.228808104991913,7.862720608711243,7.981873393058777
DB01064,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,6.160439372062683,5.587139368057251,5.040193259716034
DB01067,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,5.7796555161476135,5.57468968629837,5.017870485782623
DB01068,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,6.113120019435883,6.164502501487732,5.761595070362091
DB01069,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,6.409117698669434,6.469423413276672,6.577305436134338
DB01070,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,7.150950074195862,5.72112238407135,5.775889992713928
DB01073,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,5.988595485687256,5.501061201095581,4.9470133781433105
DB01075,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,5.9111868143081665,5.6631693840026855,5.391174018383026
DB01076,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,6.321599960327148,6.109692096710205,5.283438682556152
DB01080,C=CC(CCC(=O)O)N,5.289603531360626,5.3071876764297485,4.34002873301506
DB01083,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,5.782204627990723,5.662642121315002,4.5676440596580505
DB01085,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,5.5794729590415955,5.6143380999565125,4.851393640041351
DB01086,CCOC(=O)C1=CC=C(C=C1)N,5.49420291185379,5.209567546844482,4.417594373226166
DB01088,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,6.504378318786621,6.345529019832611,5.980400025844574
DB01095,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,5.6602702140808105,6.008693277835846,4.597944676876068
DB01098,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,5.58884334564209,5.667214810848236,4.5969913601875305
DB01099,C1=NC(=O)NC(=C1F)N,5.502545893192291,5.296201527118683,4.4913623332977295
DB01101,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,6.300948441028595,5.973606288433075,5.550503671169281
DB01104,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,6.510297954082489,5.81310760974884,5.202448606491089
DB01105,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,6.5146676898002625,5.871918797492981,5.205068647861481
DB01110,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,6.195836961269379,6.273854553699493,5.67706561088562
DB01113,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,5.944414734840393,6.067167222499847,5.553587794303894
DB01115,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,6.419126451015472,5.698122262954712,5.152501463890076
DB01118,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,7.005583643913269,6.297530829906464,6.0112175941467285
DB01120,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,5.713400483131409,5.724185347557068,4.828884065151215
DB01122,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,6.678632199764252,5.520711779594421,5.462026238441467
DB01124,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,5.656542956829071,5.20821887254715,4.5338510274887085
DB01125,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,5.643403768539429,5.472996115684509,4.892075538635254
DB01128,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,6.609135031700134,5.907301306724548,5.552238166332245
DB01129,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,6.205058217048645,5.558870851993561,4.79034686088562
DB01132,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,6.943387925624847,5.70446503162384,5.345818638801575
DB01133,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,6.056227743625641,5.686495304107666,4.970163464546204
DB01136,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,6.752541780471802,5.684487402439117,5.317651689052582
DB01142,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=CC=CC=C31,6.2524484395980835,5.270564794540405,5.0531198382377625
DB01143,C(CN)CNCCSP(=O)(O)O,5.521294116973877,5.428542494773865,4.61450582742691
DB01148,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,6.879166483879089,6.146153390407562,5.84988671541214
DB01151,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,6.471164226531982,6.347227036952972,6.156034350395203
DB01156,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,5.786816895008087,5.830269873142242,4.999567151069641
DB01157,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,6.496740996837616,6.186843574047089,5.422593951225281
DB01161,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl,5.629158318042755,5.681266665458679,4.942175805568695
DB01162,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,5.727128982543945,5.859846889972687,4.738368928432465
DB01165,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,6.358111619949341,6.589079856872559,5.7834911942481995
DB01167,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,7.0711565017700195,6.563238143920898,6.037766635417938
DB01169,O=[As]O[As]=O,5.263404428958893,5.36158287525177,4.476414144039154
DB01170,C1CCCN(CCC1)CCN=C(N)N,6.12479966878891,5.690308511257172,5.661614954471588
DB01173,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,6.115773975849152,5.773299992084503,5.608415186405182
DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,6.642924904823303,5.599546790122986,5.436944305896759
DB01175,CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,6.960406184196472,7.01207435131073,6.913375377655029
DB01176,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,6.174139320850372,5.953013718128204,5.719983994960785
DB01177,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,6.8371360301971436,6.123002767562866,5.63694554567337
DB01181,C1CN(P(=O)(OC1)NCCCl)CCCl,6.406925559043884,5.71986186504364,5.239676594734192
DB01182,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,6.939338743686676,5.58824360370636,5.599804759025574
DB01185,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F,7.534052193164825,6.427749872207642,6.59477823972702
DB01186,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,7.3474200963974,6.327726483345032,6.262407064437866
DB01188,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,5.936848938465118,5.490899980068207,4.8731425404548645
DB01189,C(C(F)(F)F)(OC(F)F)F,5.595032691955566,5.3515132665634155,4.717191636562347
DB01192,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,6.58364474773407,6.956691026687622,6.322522878646851
DB01193,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,6.1796464920043945,5.468666434288025,5.127708852291107
DB01194,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,6.027204751968384,5.9419926404953,5.120067894458771
DB01195,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,6.243434250354767,6.49634861946106,5.835342884063721
DB01196,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,6.891749024391174,6.214753270149231,5.820730149745941
DB01197,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,5.696048617362976,5.643940210342407,4.816987454891205
DB01200,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,6.415760338306427,6.681569993495941,5.589763402938843
DB01202,CC[C@@H](C(=O)N)N1CCCC1=O,5.888603568077087,5.817656338214874,5.3129754066467285
DB01203,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,7.084437847137451,6.0260730385780334,6.289059221744537
DB01204,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,5.460982143878937,5.8041393756866455,4.764075338840485
DB01210,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O,6.438604950904846,5.842747151851654,5.617737114429474
DB01214,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,6.157422244548798,5.464570999145508,5.097979128360748
DB01216,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,6.2723881006240845,6.128553092479706,5.110029458999634
DB01217,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,5.553905189037323,5.722504138946533,4.947268605232239
DB01219,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],6.237904846668243,5.761773884296417,5.5173379778862
DB01221,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,7.264690279960632,6.22437459230423,6.417640149593353
DB01222,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,7.215053677558899,6.21978884935379,6.248062074184418
DB01223,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,6.118603944778442,5.899917840957642,5.538469851016998
DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,7.366408586502075,7.372992396354675,7.501341164112091
DB01228,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC,6.81936115026474,6.186782360076904,6.194952666759491
DB01229,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,7.692797482013702,6.203549742698669,5.870158612728119
DB01231,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,6.535951197147369,6.069104552268982,5.754600942134857
DB01233,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,5.887328803539276,5.794220685958862,5.0199814438819885
